Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
Cross-S5-2_R1_001_trimmed_1P	(1, 36.543472543106866)	(2, 36.477872351494355)	(3, 36.607422093686104)	(4, 36.650912143854114)	(5, 36.66481660238971)	(6, 36.64447949992389)	(7, 36.60452946840902)	(8, 36.640663436682416)	(9, 36.64951270426185)	(10, 36.65550510511529)	(15, 36.641226120985344)	(20, 36.62417813004072)	(25, 36.59881251486964)	(30, 36.57998191124565)	(35, 36.565809951740675)	(40, 36.550924578412)	(45, 36.534179448805006)	(50, 36.51874248609713)	(55, 36.497886941656)	(60, 36.487259089518304)	(65, 36.46860639730883)	(70, 36.451627145161595)	(75, 36.43595570604166)	(80, 36.43573999207247)	(85, 36.42483959871552)	(90, 36.39492711525433)	(95, 36.375937259702326)	(100, 36.35799697394807)	(105, 36.30640449287977)	(110, 36.31074692906291)	(115, 36.24367957241628)	(120, 36.26788570225706)	(125, 36.23080633187366)	(130, 36.16560845816556)	(135, 36.1634200425657)	(140, 36.09413959160279)	(145, 36.06421014857432)	(150, 36.43590643366048)
Cross-S5-2_R1_001_trimmed_1U	(1, 35.69178732557475)	(2, 35.70884426796969)	(3, 35.999301610926096)	(4, 36.130420653050685)	(5, 36.17256058703849)	(6, 36.18274081852576)	(7, 36.14370195432498)	(8, 36.19230866944576)	(9, 36.20227136557161)	(10, 36.21476821633706)	(15, 36.19118103176334)	(20, 36.16460239193627)	(25, 36.11688079697335)	(30, 36.08337368234968)	(35, 36.06373627304234)	(40, 36.040511647404294)	(45, 36.01407972485747)	(50, 35.989328919983265)	(55, 35.98126709824244)	(60, 35.98136019707381)	(65, 35.97574183678803)	(70, 35.96267335801984)	(75, 35.95520719106948)	(80, 35.9610065149435)	(85, 35.957758571805996)	(90, 35.92399186743276)	(95, 35.90388005255393)	(100, 35.877732053054956)	(105, 35.81125819415446)	(110, 35.80250782235924)	(115, 35.698176535475866)	(120, 35.693138619629586)	(125, 35.59149524528628)	(130, 35.39309355628879)	(135, 35.12490476811855)	(140, 34.29316954801554)	(145, 33.928549482557585)	(150, 35.49348566320024)
Cross-S5-2_R1_001_trimmed_2P	(1, 35.87616915898113)	(2, 36.18067711253206)	(3, 36.290054651894486)	(4, 36.288102820160326)	(5, 36.29278432516858)	(6, 36.23753792637539)	(7, 36.19538784805671)	(8, 36.22392626207625)	(9, 36.23660526961242)	(10, 36.266788230736395)	(15, 36.23880105759096)	(20, 36.21869845885492)	(25, 36.182359218666576)	(30, 36.15171778461623)	(35, 36.119704160530354)	(40, 36.08442226892984)	(45, 36.041678015238546)	(50, 36.01265594389796)	(55, 35.96650756377791)	(60, 35.911259936801194)	(65, 35.91162809385128)	(70, 35.87132453363368)	(75, 35.838706155435545)	(80, 35.811361542148475)	(85, 35.759947351611835)	(90, 35.735792789808826)	(95, 35.682865957531334)	(100, 35.62920349666107)	(105, 35.58178856704179)	(110, 35.57644552160379)	(115, 35.489216253845896)	(120, 35.407192601460245)	(125, 35.34026869972765)	(130, 35.27695611706292)	(135, 35.256196632935925)	(140, 35.20653155112158)	(145, 35.030090966097745)	(150, 35.98820862371757)
Cross-S5-2_R1_001_trimmed_2U	(1, 31.799911797133408)	(2, 33.02257993384785)	(3, 33.253426436359184)	(4, 33.43698640205807)	(5, 33.463878476050475)	(6, 33.57104495896117)	(7, 33.413759647188535)	(8, 33.39207154232513)	(9, 33.418659806443706)	(10, 33.56465613132427)	(15, 33.537049614112455)	(20, 33.53444664951611)	(25, 33.46821021683205)	(30, 33.43840156805096)	(35, 33.384170525542075)	(40, 33.33811294867083)	(45, 33.27351120911429)	(50, 33.18687444458656)	(55, 33.201351346086724)	(60, 33.19372402385178)	(65, 33.26847589323342)	(70, 33.26446273572301)	(75, 33.294814033494305)	(80, 33.28589243084631)	(85, 33.31026010324817)	(90, 33.320914794208406)	(95, 33.299910360098465)	(100, 33.2711961101376)	(105, 33.256007702881604)	(110, 33.3093097079013)	(115, 33.22764722497591)	(120, 33.16968320571392)	(125, 33.12510661882518)	(130, 33.09607947273031)	(135, 33.11413840521191)	(140, 33.11659723078899)	(145, 32.98049723047978)	(150, 35.253010221103395)
Cross-S5-3_R1_001_trimmed_1P	(1, 36.525573544601066)	(2, 36.46138088727027)	(3, 36.596442057623)	(4, 36.641318803582294)	(5, 36.65506578587325)	(6, 36.63516820757195)	(7, 36.596245104937964)	(8, 36.63389531549877)	(9, 36.642615645101976)	(10, 36.64714142872944)	(15, 36.63169875209728)	(20, 36.6163671357712)	(25, 36.58877697424584)	(30, 36.56890999451368)	(35, 36.55471664916151)	(40, 36.53937681859544)	(45, 36.527030983966156)	(50, 36.50995218357631)	(55, 36.48924216101621)	(60, 36.48388007744848)	(65, 36.46567514194298)	(70, 36.44630986631292)	(75, 36.434183033064734)	(80, 36.432502682387444)	(85, 36.42236245640599)	(90, 36.392547766902496)	(95, 36.37627549346533)	(100, 36.35775437789964)	(105, 36.30912722963072)	(110, 36.313637568412524)	(115, 36.249957062623224)	(120, 36.27400887049837)	(125, 36.23703110520928)	(130, 36.176166132783784)	(135, 36.174545068835855)	(140, 36.114193843990336)	(145, 36.08901702211472)	(150, 36.44916276121592)
Cross-S5-3_R1_001_trimmed_1U	(1, 35.852522830257655)	(2, 35.85156983499181)	(3, 36.11160127692147)	(4, 36.22442491143453)	(5, 36.26376967245253)	(6, 36.26579493143648)	(7, 36.224220945095894)	(8, 36.26776602986724)	(9, 36.28056866276154)	(10, 36.283337188911716)	(15, 36.26054095445299)	(20, 36.23742909072785)	(25, 36.1908968785948)	(30, 36.15962169429768)	(35, 36.14536969042923)	(40, 36.12265786576883)	(45, 36.10424195247642)	(50, 36.08044635403796)	(55, 36.07455203473493)	(60, 36.08069385673785)	(65, 36.07533892860907)	(70, 36.06755663647657)	(75, 36.06536120938535)	(80, 36.06908304176609)	(85, 36.06883850190662)	(90, 36.041413102194625)	(95, 36.02856638034799)	(100, 36.00612229594659)	(105, 35.95325750929581)	(110, 35.9496895562877)	(115, 35.86045860756398)	(120, 35.86199678055006)	(125, 35.768141947267026)	(130, 35.58947182759137)	(135, 35.32352716874343)	(140, 34.34819482452533)	(145, 33.860098629957875)	(150, 35.46707640088909)
Cross-S5-3_R1_001_trimmed_2P	(1, 36.043706164240895)	(2, 36.29923294544684)	(3, 36.40334581120504)	(4, 36.385505101704794)	(5, 36.377730775238334)	(6, 36.322754138028436)	(7, 36.288013732696655)	(8, 36.30384321389808)	(9, 36.31450150540128)	(10, 36.334799144500565)	(15, 36.29967455013117)	(20, 36.27478269291148)	(25, 36.23590578749929)	(30, 36.20634930288729)	(35, 36.17464535123911)	(40, 36.142508681411755)	(45, 36.09984776345257)	(50, 36.07134380122452)	(55, 36.02492932341941)	(60, 35.977202381837216)	(65, 35.973927120534384)	(70, 35.9367827945643)	(75, 35.90314447061517)	(80, 35.87546927398954)	(85, 35.82234836517466)	(90, 35.80179955062574)	(95, 35.74719079605839)	(100, 35.69246077234219)	(105, 35.649773869776915)	(110, 35.6377583403529)	(115, 35.554530608154)	(120, 35.47323535905911)	(125, 35.407100826044754)	(130, 35.343884522724615)	(135, 35.31926614462618)	(140, 35.27058301741757)	(145, 35.09563920695911)	(150, 36.00906621167021)
Cross-S5-3_R1_001_trimmed_2U	(1, 31.964219496257257)	(2, 33.20245336846747)	(3, 33.600304944456546)	(4, 33.62365922722612)	(5, 33.57742879759444)	(6, 33.614463079939014)	(7, 33.47641461820848)	(8, 33.51541457039489)	(9, 33.516928667435224)	(10, 33.62237038532441)	(15, 33.540110821278105)	(20, 33.52207978494509)	(25, 33.44654068670942)	(30, 33.41164420313338)	(35, 33.37348577014413)	(40, 33.32200009562719)	(45, 33.252449384001565)	(50, 33.16904275126257)	(55, 33.180718495708064)	(60, 33.17642429998055)	(65, 33.237226120869884)	(70, 33.23240424207171)	(75, 33.25790397004511)	(80, 33.2961416967469)	(85, 33.272023204575035)	(90, 33.29238588061171)	(95, 33.28540402077753)	(100, 33.24745781935494)	(105, 33.241464631687414)	(110, 33.267244596172745)	(115, 33.20971535385157)	(120, 33.173767940003565)	(125, 33.117292833484015)	(130, 33.08765819793943)	(135, 33.09019700053453)	(140, 33.1206281879779)	(145, 32.96807387787062)	(150, 35.24796300374367)
Cross-WYS-1_R1_001_trimmed_1P	(1, 36.52879243276965)	(2, 36.464117061678586)	(3, 36.59814100415939)	(4, 36.64165294846477)	(5, 36.65706377542173)	(6, 36.63687350726791)	(7, 36.60021500039528)	(8, 36.636365689766784)	(9, 36.64498549456937)	(10, 36.647215274142994)	(15, 36.631407208170096)	(20, 36.615248697149774)	(25, 36.58861907121069)	(30, 36.569160685910425)	(35, 36.55431430495215)	(40, 36.539257900829774)	(45, 36.52536988673201)	(50, 36.50821665475267)	(55, 36.487538630921875)	(60, 36.47851833895703)	(65, 36.4609189285343)	(70, 36.442991259237424)	(75, 36.428592387860974)	(80, 36.42845999151509)	(85, 36.41856519987477)	(90, 36.38634340006942)	(95, 36.36929149527979)	(100, 36.3516632522989)	(105, 36.301419169516784)	(110, 36.30500074219502)	(115, 36.2388216966303)	(120, 36.262102732695965)	(125, 36.22605956241526)	(130, 36.16265617944701)	(135, 36.160299748178204)	(140, 36.09495035566631)	(145, 36.06728491068302)	(150, 36.436869774734774)
Cross-WYS-1_R1_001_trimmed_1U	(1, 35.87713850139111)	(2, 35.876541571113044)	(3, 36.131406060757605)	(4, 36.23878780591679)	(5, 36.2787353164861)	(6, 36.284788678967224)	(7, 36.242337998203354)	(8, 36.283875194753826)	(9, 36.297072035705156)	(10, 36.299153045315364)	(15, 36.27608419057824)	(20, 36.25182546546064)	(25, 36.20496165042177)	(30, 36.175766599197225)	(35, 36.15734954444165)	(40, 36.13625630547508)	(45, 36.11573531089985)	(50, 36.09173891936949)	(55, 36.08460831794663)	(60, 36.08673274714495)	(65, 36.0820220772474)	(70, 36.07355697042288)	(75, 36.06528556930978)	(80, 36.07237223433438)	(85, 36.071653012010316)	(90, 36.041051136491944)	(95, 36.0232335853889)	(100, 36.00331619954777)	(105, 35.94561832423497)	(110, 35.942433964086106)	(115, 35.85150408450314)	(120, 35.852726211719336)	(125, 35.764250654905)	(130, 35.589159292400446)	(135, 35.31811140112363)	(140, 34.32092921966691)	(145, 33.819504037794914)	(150, 35.43914057460428)
Cross-WYS-1_R1_001_trimmed_2P	(1, 36.19493255901742)	(2, 36.3288151301431)	(3, 36.40988438131867)	(4, 36.40223913436955)	(5, 36.40083151742686)	(6, 36.345232846967235)	(7, 36.31168251101912)	(8, 36.326171051044305)	(9, 36.33368726977183)	(10, 36.35495342940722)	(15, 36.3191273494555)	(20, 36.294574788045416)	(25, 36.257098036362365)	(30, 36.22659459542656)	(35, 36.19473404944829)	(40, 36.16168181640553)	(45, 36.11975819851416)	(50, 36.09280426270025)	(55, 36.04520944176381)	(60, 35.995605153195996)	(65, 35.993796281678016)	(70, 35.95638388846636)	(75, 35.923485692458755)	(80, 35.895480925574795)	(85, 35.84357968854958)	(90, 35.81908001230448)	(95, 35.7647027699344)	(100, 35.71212768401456)	(105, 35.66410466453544)	(110, 35.65258651335857)	(115, 35.56667101538093)	(120, 35.48297517876236)	(125, 35.416303642762344)	(130, 35.349845649812494)	(135, 35.32458250049517)	(140, 35.26994070416392)	(145, 35.09283672160428)	(150, 36.005037370563954)
Cross-WYS-1_R1_001_trimmed_2U	(1, 32.344629838331656)	(2, 33.290828487937205)	(3, 33.463632102286894)	(4, 33.675087516331395)	(5, 33.65378439566358)	(6, 33.71036332990914)	(7, 33.58197612374959)	(8, 33.53664715210388)	(9, 33.566367797979396)	(10, 33.688115730998234)	(15, 33.600021941416415)	(20, 33.595182861759106)	(25, 33.51411730679087)	(30, 33.472244108231024)	(35, 33.42183968803296)	(40, 33.367045987214134)	(45, 33.306744990874364)	(50, 33.233887505672655)	(55, 33.21693640277853)	(60, 33.21099454195623)	(65, 33.293844648827154)	(70, 33.2845123221392)	(75, 33.29046761583554)	(80, 33.322190825727134)	(85, 33.30392634727033)	(90, 33.31653843865688)	(95, 33.31154154407574)	(100, 33.28137323251528)	(105, 33.25917264593585)	(110, 33.30811442156896)	(115, 33.23445740779569)	(120, 33.16017027094478)	(125, 33.12619493557641)	(130, 33.11462158948106)	(135, 33.1214441525416)	(140, 33.093772038505406)	(145, 32.98890534325102)	(150, 35.25857324736129)
Cross-WYS-2_R1_001_trimmed_1P	(1, 36.499435940766475)	(2, 36.432663994427365)	(3, 36.57554433436264)	(4, 36.62177710124935)	(5, 36.639640458634574)	(6, 36.61692721142184)	(7, 36.57936022860308)	(8, 36.618306407944935)	(9, 36.62734089855608)	(10, 36.63200689216547)	(15, 36.61755326418298)	(20, 36.60022175631788)	(25, 36.57320127735898)	(30, 36.554209128482896)	(35, 36.53860915012012)	(40, 36.52318349496535)	(45, 36.50855896916462)	(50, 36.49206441438193)	(55, 36.469500176533565)	(60, 36.46036576652276)	(65, 36.44112793579235)	(70, 36.42406247476648)	(75, 36.40820814115587)	(80, 36.40884612644962)	(85, 36.39822578000955)	(90, 36.36785097225231)	(95, 36.35007464229636)	(100, 36.3314843743712)	(105, 36.27930999064078)	(110, 36.28355819352021)	(115, 36.21505955900316)	(120, 36.24029109654449)	(125, 36.204002339272876)	(130, 36.13900435384663)	(135, 36.136995616837)	(140, 36.06124665565456)	(145, 36.03108798884218)	(150, 36.42180643092162)
Cross-WYS-2_R1_001_trimmed_1U	(1, 35.70764038240386)	(2, 35.72559476982721)	(3, 36.018359503053475)	(4, 36.14793958471607)	(5, 36.1914032565956)	(6, 36.19927086213736)	(7, 36.15570740462127)	(8, 36.20427630642764)	(9, 36.21450011788057)	(10, 36.22191327714653)	(15, 36.20151428217059)	(20, 36.17266000047082)	(25, 36.125288034402146)	(30, 36.093510595723764)	(35, 36.073838279105345)	(40, 36.05110465159177)	(45, 36.02663152150961)	(50, 36.00286473694644)	(55, 35.99518138174275)	(60, 35.99954256422344)	(65, 35.990167550422335)	(70, 35.982905116665385)	(75, 35.9755590305589)	(80, 35.9808937542129)	(85, 35.97548828846887)	(90, 35.9402566578521)	(95, 35.919470460842525)	(100, 35.89243318621328)	(105, 35.82825712144928)	(110, 35.81673258677402)	(115, 35.70667745613162)	(120, 35.68541197228751)	(125, 35.559647764851455)	(130, 35.30955887245687)	(135, 34.94646717630649)	(140, 34.12775094864858)	(145, 33.80639743858649)	(150, 35.450971193967206)
Cross-WYS-2_R1_001_trimmed_2P	(1, 36.17606076460626)	(2, 36.3485861954884)	(3, 36.43752618954068)	(4, 36.429468387042725)	(5, 36.41938980548758)	(6, 36.36101177173865)	(7, 36.33608392466091)	(8, 36.351445240749904)	(9, 36.36397654200675)	(10, 36.37558340992327)	(15, 36.34237645606061)	(20, 36.3178515091529)	(25, 36.28146137373298)	(30, 36.2521608910594)	(35, 36.22203170514647)	(40, 36.190348055260074)	(45, 36.15061377509946)	(50, 36.12329538627892)	(55, 36.078090504170405)	(60, 36.0267164300358)	(65, 36.02777675811505)	(70, 35.988662115041826)	(75, 35.95973458801908)	(80, 35.93140946505253)	(85, 35.88069818482761)	(90, 35.857050938967674)	(95, 35.8048646436199)	(100, 35.755069795373004)	(105, 35.70814302192909)	(110, 35.6972239501254)	(115, 35.61212688257249)	(120, 35.532468930748664)	(125, 35.46406048385351)	(130, 35.40171485379796)	(135, 35.37526370153944)	(140, 35.31996979558674)	(145, 35.14415148831461)	(150, 36.02050225811207)
Cross-WYS-2_R1_001_trimmed_2U	(1, 32.279309801825704)	(2, 33.471714949681)	(3, 33.689205632673705)	(4, 33.89448041877622)	(5, 33.787514971631445)	(6, 33.80062797344951)	(7, 33.696115249352225)	(8, 33.74365226686008)	(9, 33.73576919589813)	(10, 33.80633031594318)	(15, 33.735626040856445)	(20, 33.688839155767006)	(25, 33.6176662865105)	(30, 33.57055491665991)	(35, 33.5202082428673)	(40, 33.46335851271456)	(45, 33.37558920229239)	(50, 33.30708151837958)	(55, 33.30839481814037)	(60, 33.297304058158964)	(65, 33.361601575006944)	(70, 33.360632111060085)	(75, 33.368231559751266)	(80, 33.37353695922176)	(85, 33.36700364363023)	(90, 33.37792614142544)	(95, 33.38941377637829)	(100, 33.330006959914954)	(105, 33.331999477351474)	(110, 33.36306020459582)	(115, 33.29337983267218)	(120, 33.22135662956346)	(125, 33.18486238897219)	(130, 33.142402820584095)	(135, 33.17048405857584)	(140, 33.16329467386536)	(145, 33.026023978730386)	(150, 35.25294268776584)
Cross-WYS-3_R1_001_trimmed_1P	(1, 36.52612397790405)	(2, 36.459772933947576)	(3, 36.594864601729995)	(4, 36.63945231926963)	(5, 36.65582465111128)	(6, 36.636172072230984)	(7, 36.599518088562796)	(8, 36.63838922377263)	(9, 36.6456486877902)	(10, 36.64843737005004)	(15, 36.63320225285568)	(20, 36.61735053082752)	(25, 36.59062945785199)	(30, 36.57143568661871)	(35, 36.556349997862945)	(40, 36.54108206686355)	(45, 36.5261892938113)	(50, 36.51099370616281)	(55, 36.4890216149715)	(60, 36.48054901967992)	(65, 36.46258530148003)	(70, 36.445167196995435)	(75, 36.43080033571176)	(80, 36.43001128747842)	(85, 36.41926854094315)	(90, 36.38921354383119)	(95, 36.370566607729586)	(100, 36.35258731478508)	(105, 36.30189357601944)	(110, 36.30524619009911)	(115, 36.23910059391865)	(120, 36.26328747648855)	(125, 36.22650372845756)	(130, 36.159989258482945)	(135, 36.15636812067959)	(140, 36.08829381670025)	(145, 36.0609136002423)	(150, 36.432832437541315)
Cross-WYS-3_R1_001_trimmed_1U	(1, 35.838711579738685)	(2, 35.83631605300526)	(3, 36.10214539218656)	(4, 36.21900923351136)	(5, 36.26022232406051)	(6, 36.26325524333211)	(7, 36.22331252874535)	(8, 36.269549804662475)	(9, 36.28209869415823)	(10, 36.28359150992037)	(15, 36.26291711940459)	(20, 36.234394946934934)	(25, 36.186863210270374)	(30, 36.158271594255694)	(35, 36.13874412451118)	(40, 36.117482660470394)	(45, 36.09016213689913)	(50, 36.071499236404364)	(55, 36.06314285474129)	(60, 36.06305974107855)	(65, 36.055879278687755)	(70, 36.04668056310222)	(75, 36.03816701803771)	(80, 36.042155554728865)	(85, 36.037552939701904)	(90, 36.00737602933795)	(95, 35.984909332302905)	(100, 35.96343237773396)	(105, 35.89723374900638)	(110, 35.888271666004094)	(115, 35.78948565615635)	(120, 35.786312069317724)	(125, 35.70016550961507)	(130, 35.52576275507649)	(135, 35.27925101625648)	(140, 34.30505475342719)	(145, 33.810390184921644)	(150, 35.43237110477934)
Cross-WYS-3_R1_001_trimmed_2P	(1, 36.03406245815921)	(2, 36.3127464488903)	(3, 36.416745950165804)	(4, 36.40941951727152)	(5, 36.401665484793504)	(6, 36.34259936058419)	(7, 36.31544848721416)	(8, 36.33434235311536)	(9, 36.34648832543096)	(10, 36.35861117506529)	(15, 36.32628650730624)	(20, 36.30348002492678)	(25, 36.26671603850285)	(30, 36.23739338996407)	(35, 36.205831487320665)	(40, 36.1731150469101)	(45, 36.13352584287864)	(50, 36.10469776430878)	(55, 36.05916585647657)	(60, 36.00663778575853)	(65, 36.008282839133344)	(70, 35.96939189677937)	(75, 35.93791788848273)	(80, 35.9093180070271)	(85, 35.85696736088495)	(90, 35.83344693903722)	(95, 35.78207683072415)	(100, 35.72962845833482)	(105, 35.68127208902996)	(110, 35.67074526863843)	(115, 35.58471925520901)	(120, 35.505506097545535)	(125, 35.4366854574193)	(130, 35.37318116379943)	(135, 35.34716596884633)	(140, 35.29301473862325)	(145, 35.11531918869781)	(150, 36.01389658727147)
Cross-WYS-3_R1_001_trimmed_2U	(1, 31.89166599042441)	(2, 33.15334787651975)	(3, 33.52260956317932)	(4, 33.65103512800073)	(5, 33.63758347613979)	(6, 33.69292236898005)	(7, 33.53866753225675)	(8, 33.61235088858233)	(9, 33.568263075740724)	(10, 33.68320643846275)	(15, 33.616084700536064)	(20, 33.60006014578192)	(25, 33.53884128673785)	(30, 33.47332820980377)	(35, 33.44643254364149)	(40, 33.40644228153)	(45, 33.32415330491525)	(50, 33.243841931548815)	(55, 33.25183475596371)	(60, 33.22687132986762)	(65, 33.28998276249756)	(70, 33.28138769248456)	(75, 33.310368625097674)	(80, 33.330877092328834)	(85, 33.305978050070294)	(90, 33.327375835523185)	(95, 33.31695700616241)	(100, 33.28699351953852)	(105, 33.27220322217999)	(110, 33.31609282058607)	(115, 33.22798872221299)	(120, 33.16399151611535)	(125, 33.13773977961219)	(130, 33.10119506557199)	(135, 33.12045212752588)	(140, 33.115706888996066)	(145, 32.98966521821738)	(150, 35.25564318738102)
Cross-gam-1_R1_001_trimmed_1P	(1, 36.51748657025023)	(2, 36.450114197292315)	(3, 36.58897412391635)	(4, 36.63374924149275)	(5, 36.650165720886534)	(6, 36.62853327536614)	(7, 36.58845510186078)	(8, 36.62719050321611)	(9, 36.63672415302886)	(10, 36.641171235252486)	(15, 36.625942816598986)	(20, 36.60898098543552)	(25, 36.58214197416713)	(30, 36.56192245206876)	(35, 36.54730257000834)	(40, 36.53157038192743)	(45, 36.51513963429498)	(50, 36.49865197822256)	(55, 36.476618585986465)	(60, 36.468397261532225)	(65, 36.449162217453804)	(70, 36.43115115214814)	(75, 36.416825451044815)	(80, 36.41491096983772)	(85, 36.40499937401977)	(90, 36.373691189726415)	(95, 36.35444041070084)	(100, 36.33506943208801)	(105, 36.28318713189999)	(110, 36.28806330734358)	(115, 36.21823180116006)	(120, 36.240396770606495)	(125, 36.20537034588766)	(130, 36.1411217809182)	(135, 36.13883725389009)	(140, 36.069210259601576)	(145, 36.04355082775574)	(150, 36.42591836766961)
