Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73
WT-male-gam-1_R1_001_trimmed_2U - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0004942494081363337)	(32, 0.0012356235203408344)	(34, 0.001976997632545335)	(36, 0.001976997632545335)	(38, 0.001976997632545335)	(40, 0.001976997632545335)	(42, 0.001976997632545335)	(44, 0.001976997632545335)	(46, 0.001976997632545335)	(48, 0.001976997632545335)	(50, 0.0024712470406816687)	(52, 0.004448244673227004)	(54, 0.004448244673227004)	(56, 0.004448244673227004)	(58, 0.005683868193567839)	(60, 0.0071666164179768396)	(62, 0.008402239938317674)	(64, 0.010379237570863009)	(66, 0.012109110499340176)	(68, 0.012850484611544678)	(70, 0.013591858723749177)	(72, 0.01581598106036268)	(74, 0.01680447987663535)	(76, 0.018040103396976183)	(78, 0.020264225733589686)	(80, 0.02199409866206685)	(82, 0.024465345702748522)	(84, 0.025700969223089357)	(86, 0.03089058800852086)	(88, 0.034350333865475195)	(90, 0.03830432913056587)	(92, 0.04003420205904303)	(94, 0.0417640749875202)	(96, 0.04275257380379287)	(98, 0.04497669614040638)	(100, 0.047200818477019874)	(102, 0.051896187854315046)	(104, 0.057332931343814716)	(106, 0.058815679568223714)	(108, 0.06351104894551889)	(110, 0.06746504421060956)	(112, 0.07438453592451824)	(114, 0.07957415470994973)	(116, 0.0850108981994494)	(118, 0.08921201816860824)	(120, 0.09242463932149442)	(122, 0.09539013577031241)	(124, 0.09884988162726675)	(126, 0.10280387689235743)	(128, 0.10725212156558442)	(130, 0.11071186742253876)	(132, 0.11787848384051561)	(134, 0.12455085085035611)	(136, 0.1282577214113786)	(138, 0.1322117166764693)
WT-male-gam-2_R1_001_trimmed_2U - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0004473772508667934)	(5, 0.0004473772508667934)	(6, 0.0004473772508667934)	(7, 0.0004473772508667934)	(8, 0.0004473772508667934)	(9, 0.0004473772508667934)	(10, 0.0004473772508667934)	(12, 0.0004473772508667934)	(14, 0.0004473772508667934)	(16, 0.0004473772508667934)	(18, 0.0008947545017335869)	(20, 0.0008947545017335869)	(22, 0.0008947545017335869)	(24, 0.0008947545017335869)	(26, 0.0008947545017335869)	(28, 0.0013421317526003803)	(30, 0.0013421317526003803)	(32, 0.0013421317526003803)	(34, 0.001565820378033777)	(36, 0.0017895090034671737)	(38, 0.0017895090034671737)	(40, 0.002236886254333967)	(42, 0.002236886254333967)	(44, 0.002460574879767364)	(46, 0.0029079521306341572)	(48, 0.003131640756067554)	(50, 0.0035790180069343474)	(52, 0.0035790180069343474)	(54, 0.0035790180069343474)	(56, 0.004026395257801141)	(58, 0.005144838384968124)	(60, 0.006039592886701711)	(62, 0.007158036013868695)	(64, 0.007158036013868695)	(66, 0.007605413264735488)	(68, 0.007605413264735488)	(70, 0.009842299519069456)	(72, 0.011631808522536629)	(74, 0.012079185773403422)	(76, 0.01297394027513701)	(78, 0.0136450061514372)	(80, 0.014092383402303992)	(82, 0.014763449278604183)	(84, 0.01588189240577117)	(86, 0.01677664690750475)	(88, 0.017895090034671737)	(90, 0.019237221787272114)	(92, 0.019908287663572305)	(94, 0.021474108041606085)	(96, 0.02527681467397383)	(98, 0.027066323677441002)	(100, 0.029079521306341574)	(102, 0.03198747343697573)	(104, 0.036461245945643664)	(106, 0.03959288670171122)	(108, 0.04317190470864556)	(110, 0.0476456772173135)	(112, 0.05032994072251426)	(114, 0.05525109048204899)	(116, 0.05883010848898333)	(118, 0.06084330611788391)	(120, 0.06308019237221787)	(122, 0.0673302762554524)	(124, 0.07247511464042053)	(126, 0.07672519852365507)	(128, 0.08075159378145622)	(130, 0.0881333184207583)	(132, 0.09484397718376021)	(134, 0.10110725869589532)	(136, 0.10558103120456325)	(138, 0.10960742646236439)
WT-male-gam-3_R1_001_trimmed_2U - illumina_universal_adapter	(1, 0.00085523811967347)	(2, 0.00085523811967347)	(3, 0.00085523811967347)	(4, 0.00085523811967347)	(5, 0.00085523811967347)	(6, 0.00085523811967347)	(7, 0.0012828571795102052)	(8, 0.0012828571795102052)	(9, 0.0012828571795102052)	(10, 0.0012828571795102052)	(12, 0.0012828571795102052)	(14, 0.0012828571795102052)	(16, 0.0014966667094285725)	(18, 0.00171047623934694)	(20, 0.00171047623934694)	(22, 0.0019242857692653077)	(24, 0.0021380952991836752)	(26, 0.0021380952991836752)	(28, 0.0021380952991836752)	(30, 0.002351904829102043)	(32, 0.0025657143590204104)	(34, 0.0025657143590204104)	(36, 0.0025657143590204104)	(38, 0.0032071429487755126)	(40, 0.00342095247869388)	(42, 0.0038485715385306154)	(44, 0.004490000128285718)	(46, 0.004917619188122453)	(48, 0.005345238247959188)	(50, 0.005559047777877556)	(52, 0.005986666837714291)	(54, 0.005986666837714291)	(56, 0.006200476367632659)	(58, 0.00684190495738776)	(60, 0.00684190495738776)	(62, 0.009193809786489805)	(64, 0.010262857436081642)	(66, 0.013042381325020419)	(68, 0.013470000384857152)	(70, 0.014111428974612256)	(72, 0.015180476624204093)	(74, 0.0158219052139592)	(76, 0.017104762393469402)	(78, 0.01817381004306124)	(80, 0.020311905342244915)	(82, 0.020953333932000016)	(84, 0.023091429231183694)	(86, 0.02416047688077553)	(88, 0.02587095312012247)	(90, 0.028864286538979614)	(92, 0.03121619136808166)	(94, 0.03549238196644901)	(96, 0.038058096325469415)	(98, 0.041692858334081664)	(100, 0.046824287052122486)	(102, 0.051100477650489834)	(104, 0.05559047777877556)	(106, 0.058156192137795965)	(108, 0.06221857320624495)	(110, 0.06628095427469394)	(112, 0.0731228592320817)	(114, 0.07526095453126537)	(116, 0.07718524030053067)	(118, 0.0803923832493062)	(120, 0.08466857384767354)	(122, 0.09065524068538783)	(124, 0.09514524081367355)	(126, 0.1013457171813062)	(128, 0.10754619354893885)	(130, 0.11417428897640826)	(132, 0.11802286051493888)	(134, 0.12422333688257153)	(136, 0.1289271465407756)	(138, 0.13427238478873482)
WT-mature-herm-1_R1_001_trimmed_1P - polya	(1, 0.002587948519563822)	(2, 0.004279893773127516)	(3, 0.0051167699200514935)	(4, 0.0055079185539398745)	(5, 0.006290215821716636)	(6, 0.006895131732264945)	(7, 0.007545530042102603)	(8, 0.009028256258935302)	(9, 0.010156219761311097)	(10, 0.012077851131285991)	(12, 0.013183073434017114)	(14, 0.014981902325910772)	(16, 0.017160509251870473)	(18, 0.018306665713962007)	(20, 0.019577898774099246)	(22, 0.021736038620378744)	(24, 0.023409790914226698)	(26, 0.024549125016424832)	(28, 0.026270633829526602)	(30, 0.029420289980313853)	(32, 0.032281132895613754)	(34, 0.03463712117880191)	(36, 0.03744338521495459)	(38, 0.03971750517942192)	(40, 0.0435130114001179)	(42, 0.045850806723590314)	(44, 0.047508640177686995)	(46, 0.05019664997568739)	(48, 0.052200149664383105)	(50, 0.05498594662085558)	(52, 0.058458527806597195)	(54, 0.06159453923759764)	(56, 0.06323190561201412)	(58, 0.0656561174941363)	(60, 0.06732986978798425)	(62, 0.06874209828591846)	(64, 0.07059778017692381)	(66, 0.07335856181378714)	(68, 0.07578732193583826)	(70, 0.07792272058247307)	(72, 0.07983752959255458)	(74, 0.08159542432508782)	(76, 0.08326917661893576)	(78, 0.08562516490212392)	(80, 0.08740352671433738)	(82, 0.08966855019894684)	(84, 0.09194267016341418)	(86, 0.0932912233023433)	(88, 0.09476257891935366)	(90, 0.09672514444868896)	(92, 0.09850805450083135)	(94, 0.10011358319574529)	(96, 0.10168954833112115)	(98, 0.10331099586578635)	(100, 0.10568290298872578)	(102, 0.1088416556193709)	(104, 0.11112032382376716)	(106, 0.11278497963775724)	(108, 0.11414945161643765)	(110, 0.11588005690939729)	(112, 0.11779941415940771)	(114, 0.1188796211425297)	(116, 0.12016677304241821)	(118, 0.12143118374266204)	(120, 0.12318225611530188)	(122, 0.12474230241092649)	(124, 0.12577930111472357)	(126, 0.1267799138990892)	(128, 0.12773049604423653)	(130, 0.1288266218671098)	(132, 0.13003417956824195)	(134, 0.1313872809471)	(136, 0.13273355996606467)	(138, 0.133893361147943)
WT-mature-herm-1_R1_001_trimmed_1U - polya	(1, 0.005021587455376348)	(2, 0.007062446528149623)	(3, 0.008566237423877299)	(4, 0.009559813551411656)	(5, 0.011439552171071253)	(6, 0.013587824879253647)	(7, 0.015091615774981323)	(8, 0.032009263351917686)	(9, 0.03418438946895236)	(10, 0.03673546330991895)	(12, 0.03810498716138523)	(14, 0.04468407233019381)	(16, 0.05020244784933734)	(18, 0.05169281204063887)	(20, 0.05302205577882673)	(22, 0.05666069267831066)	(24, 0.05905064606616357)	(26, 0.06042016991762986)	(28, 0.06250130910368155)	(30, 0.0671872289484044)	(32, 0.07073187891690536)	(34, 0.07336351298442878)	(36, 0.0766262021599808)	(38, 0.0793115430452088)	(40, 0.08574293446532982)	(42, 0.08913989068514325)	(44, 0.09128816339332563)	(46, 0.09488652017953114)	(48, 0.09692737925230444)	(50, 0.1001095082012996)	(52, 0.10456717407077806)	(54, 0.10936050755091004)	(56, 0.11196528820958118)	(58, 0.11584560578873564)	(60, 0.11819527906331014)	(62, 0.12022271143165728)	(64, 0.1223844108442658)	(66, 0.12584850058620992)	(68, 0.12838614772275037)	(70, 0.13127288917437047)	(72, 0.1337031226755018)	(74, 0.13616020958548541)	(76, 0.1381070817272757)	(78, 0.14068500897709457)	(80, 0.14292726861625993)	(82, 0.14547834245722654)	(84, 0.14816368334245456)	(86, 0.1495600606027731)	(88, 0.1515069327445634)	(90, 0.15362835204389352)	(92, 0.15526640998388258)	(94, 0.15679705428846252)	(96, 0.15854252586386075)	(98, 0.1606102383454863)	(100, 0.16298676502891307)	(102, 0.16690736272134593)	(104, 0.16952557008444324)	(106, 0.17098908086689246)	(108, 0.17235860471835876)	(110, 0.17366099504769433)	(112, 0.1748828251504731)	(114, 0.17580926775587674)	(116, 0.17696396433652478)	(118, 0.17806495409946826)	(120, 0.17954189158634365)	(122, 0.18073686828027008)	(124, 0.18136792338829866)	(126, 0.1820124052007534)	(128, 0.18245548644681603)	(130, 0.18318052848582755)	(132, 0.18398613075139597)	(134, 0.1846306125638507)	(136, 0.18534222789843613)	(138, 0.1861478301640045)
WT-mature-herm-1_R1_001_trimmed_2P - polya	(1, 0.002133124526670356)	(2, 0.003461210585919277)	(3, 0.004234411373838169)	(4, 0.004730169526092047)	(5, 0.005517015033797743)	(6, 0.006035514385696295)	(7, 0.0065813031771684545)	(8, 0.008136801232864107)	(9, 0.009255668255382035)	(10, 0.01088621226990511)	(12, 0.011818601455336716)	(14, 0.013592415027621233)	(16, 0.015527691117382931)	(18, 0.016514659181961752)	(20, 0.01762442972462181)	(22, 0.01982350373026172)	(24, 0.021322148786845692)	(26, 0.022461482889043823)	(28, 0.023855518427262294)	(30, 0.026457111666612923)	(32, 0.02908144610560822)	(34, 0.03115999175313136)	(36, 0.033445482317421026)	(38, 0.03535119484764465)	(40, 0.03843262739949788)	(42, 0.04061350844542205)	(44, 0.04210305702214816)	(46, 0.04422253682903171)	(48, 0.045887192643021796)	(50, 0.04791343353136218)	(52, 0.050503656170890476)	(54, 0.05333266140668783)	(56, 0.05477445346416012)	(58, 0.0568916591510792)	(60, 0.05831980648876468)	(62, 0.059513719470110034)	(64, 0.06104420220619655)	(66, 0.06333651513037962)	(68, 0.065294532419786)	(70, 0.06706834599207051)	(72, 0.06856016868876108)	(74, 0.07023392098260903)	(76, 0.0716416012406143)	(78, 0.0735700549704826)	(80, 0.07502776586770615)	(82, 0.07698123491718359)	(84, 0.0793281267205139)	(86, 0.08069032457922981)	(88, 0.08209118247734169)	(90, 0.08372172649186477)	(92, 0.08522946802830661)	(94, 0.08648250812872811)	(96, 0.08801981322470802)	(98, 0.08954347360090113)	(100, 0.09141052609172881)	(102, 0.09371420961573422)	(104, 0.09591555774133859)	(106, 0.09736872039863322)	(108, 0.09863767933880599)	(110, 0.1001681620748925)	(112, 0.10173048249048156)	(114, 0.1028766389525731)	(116, 0.10411376021324331)	(118, 0.10512119535750235)	(120, 0.10675173937202542)	(122, 0.10811393723074135)	(124, 0.10906679349585316)	(126, 0.11006968040018325)	(128, 0.11093384598668085)	(130, 0.11192081405125967)	(132, 0.11321933655097051)	(134, 0.1145428743702905)	(136, 0.11591871694879323)	(138, 0.11710353345028071)
WT-mature-herm-1_R1_001_trimmed_2P - polyg	(1, 0.41818337202596845)	(2, 0.4193477214477757)	(3, 0.41950690984528843)	(4, 0.41964790528308543)	(5, 0.41966609824280116)	(6, 0.4197115806420905)	(7, 0.4197525148014509)	(8, 0.4198070936805981)	(9, 0.41989351023924787)	(10, 0.4200003938775778)	(12, 0.42038699427153725)	(14, 0.42045294375050685)	(16, 0.4204961520298317)	(18, 0.4205188932294764)	(20, 0.4205302638292987)	(22, 0.4205734721086236)	(24, 0.4206166803879485)	(26, 0.4206553404273444)	(28, 0.4206849039868825)	(30, 0.4207190157863495)	(32, 0.42078496526531906)	(34, 0.42085546298421755)	(36, 0.4209236865831516)	(38, 0.4210146513817303)	(40, 0.4210601337810196)	(42, 0.4211465503396694)	(44, 0.4212215962984968)	(46, 0.42128981989743086)	(48, 0.42134894701650694)	(50, 0.4214285412152633)	(52, 0.42149903893416185)	(54, 0.4215490695733801)	(56, 0.42163548613202984)	(58, 0.421694613251106)	(60, 0.42175146625021764)	(62, 0.42182423808908065)	(64, 0.4218833652081568)	(66, 0.4219424923272329)	(68, 0.422006167686238)	(70, 0.42204027948570505)	(72, 0.42211077720460355)	(74, 0.4221676302037152)	(76, 0.42226996560211627)	(78, 0.4223632045206594)	(80, 0.42247008815898934)	(82, 0.4225633270775325)	(84, 0.42262472831657316)	(86, 0.42265884011604016)	(88, 0.42272706371497415)	(90, 0.4227952873139082)	(92, 0.42284531795312646)	(94, 0.42288170387255797)	(96, 0.42295447571142086)	(98, 0.4230408922700707)	(100, 0.42308637466936005)	(102, 0.4231705171080453)	(104, 0.4232341924670504)	(106, 0.4232887713461976)	(108, 0.4233729137848829)	(110, 0.42344113738381695)	(112, 0.4235207315825733)	(114, 0.42361624462108094)	(116, 0.4236958388198373)	(118, 0.42377315889862915)	(120, 0.42383683425763424)	(122, 0.42392552493624847)	(124, 0.4240164897348272)	(126, 0.42408243921379674)	(128, 0.42417567813233986)	(130, 0.4242575464510607)	(132, 0.4243598818494617)	(134, 0.42451224788708103)	(136, 0.42464414684502017)	(138, 0.4248147058423552)
WT-mature-herm-1_R1_001_trimmed_2U - illumina_universal_adapter	(1, 0.0020751685333301713)	(2, 0.002964526476185959)	(3, 0.0035574317714231504)	(4, 0.0038538844190417463)	(5, 0.0038538844190417463)	(6, 0.0038538844190417463)	(7, 0.0038538844190417463)	(8, 0.004150337066660343)	(9, 0.004150337066660343)	(10, 0.004150337066660343)	(12, 0.004150337066660343)	(14, 0.004150337066660343)	(16, 0.004150337066660343)	(18, 0.004150337066660343)	(20, 0.004150337066660343)	(22, 0.004595016038088236)	(24, 0.005929052952371918)	(26, 0.007559542514274195)	(28, 0.009486484723795069)	(30, 0.012006332228553133)	(32, 0.015415537676166985)	(34, 0.019121195771399434)	(36, 0.023864438133296965)	(38, 0.028014775199957313)	(40, 0.03260979123804554)	(42, 0.03824239154279887)	(44, 0.044171444495170784)	(46, 0.04609838670469166)	(48, 0.04832178156183113)	(50, 0.04921113950468692)	(52, 0.04935936582849622)	(54, 0.049655818476114805)	(56, 0.050100497447542705)	(58, 0.051434534361826385)	(60, 0.05202743965706358)	(62, 0.05247211862849147)	(64, 0.053213250247537966)	(66, 0.05350970289515655)	(68, 0.05410260819039375)	(70, 0.05514019245705884)	(72, 0.055733097752296026)	(74, 0.05706713466657971)	(76, 0.058104718933244794)	(78, 0.05884585055229128)	(80, 0.05988343481895637)	(82, 0.06077279276181216)	(84, 0.06195860335228654)	(86, 0.06314441394276092)	(88, 0.06418199820942601)	(90, 0.06670184571418408)	(92, 0.06744297733323057)	(94, 0.06951814586656074)	(96, 0.0715933143998909)	(98, 0.07337203028560248)	(100, 0.07544719881893266)	(102, 0.07781881999988141)	(104, 0.08048689382844879)	(106, 0.08196915706654176)	(108, 0.08478545721891842)	(110, 0.08804643634272298)	(112, 0.09160386811414613)	(114, 0.09530952620937858)	(116, 0.09975631592365752)	(118, 0.10449955828555504)	(120, 0.10820521638078749)	(122, 0.11161442182840135)	(124, 0.11309668506649434)	(126, 0.11546830624744309)	(128, 0.11754347478077326)	(130, 0.12139735919981501)	(132, 0.12362075405695448)	(134, 0.12658528053314044)	(136, 0.1294015806855171)	(138, 0.13177320186646585)
WT-mature-herm-1_R1_001_trimmed_2U - polya	(1, 0.0002964526476185959)	(2, 0.0008893579428557876)	(3, 0.0008893579428557876)	(4, 0.0011858105904743836)	(5, 0.0017787158857115752)	(6, 0.0017787158857115752)	(7, 0.0017787158857115752)	(8, 0.0023716211809487672)	(9, 0.0032609791238045545)	(10, 0.0035574317714231504)	(12, 0.004150337066660343)	(14, 0.004298563390469641)	(16, 0.005484373980944025)	(18, 0.006225505599990513)	(20, 0.006966637219037003)	(22, 0.007707768838083493)	(24, 0.008597126780939282)	(26, 0.009190032076176472)	(28, 0.010672295314269453)	(30, 0.012451011199981026)	(32, 0.014081500761883303)	(34, 0.014970858704739092)	(36, 0.01660134826664137)	(38, 0.017342479885687857)	(40, 0.02001055371425522)	(42, 0.021344590628538905)	(44, 0.021937495923776095)	(46, 0.02312330651425048)	(48, 0.02519847504758065)	(50, 0.027125417257101523)	(52, 0.028607680495194503)	(54, 0.030534622704715374)	(56, 0.03275801756185485)	(58, 0.0357225440380408)	(60, 0.03735303359994308)	(62, 0.03853884419041746)	(64, 0.04016933375231974)	(66, 0.0429856339046964)	(68, 0.04476434979040798)	(70, 0.04772887626659394)	(72, 0.050396950095161305)	(74, 0.05350970289515655)	(76, 0.05647422937134251)	(78, 0.06136569805704935)	(80, 0.0653678087999004)	(82, 0.06714652468561197)	(84, 0.07025927748560723)	(86, 0.07352025660941178)	(88, 0.07707768838083492)	(90, 0.08033866750463949)	(92, 0.08463723089510913)	(94, 0.08700885207605788)	(96, 0.08967692590462525)	(98, 0.0929379050284298)	(100, 0.09530952620937858)	(102, 0.1012385791617505)	(104, 0.10687117946650382)	(106, 0.11028038491411767)	(108, 0.1147271746283966)	(110, 0.11843283272362906)	(112, 0.1227313961140987)	(114, 0.12732641215218693)	(116, 0.13162497554265656)	(118, 0.13503418099027042)	(120, 0.14140791291407023)	(122, 0.14629938159977707)	(124, 0.1519319819045304)	(126, 0.15623054529500002)	(128, 0.16141846662832546)	(130, 0.16868155649498107)	(132, 0.17401770415211576)	(134, 0.1806878887235342)	(136, 0.187061620647334)	(138, 0.19121195771399435)
WT-mature-herm-1_R1_001_trimmed_2U - polyg	(1, 36.722775271105945)	(2, 36.771393505315395)	(3, 36.785919685048704)	(4, 36.7874019482868)	(5, 36.78829130622966)	(6, 36.78977356946775)	(7, 36.793331001239174)	(8, 36.796591980362976)	(9, 36.80429974920106)	(10, 36.81734366569628)	(12, 36.854103794000984)	(14, 36.864034957696205)	(16, 36.86522076828668)	(18, 36.8655172209343)	(20, 36.86581367358192)	(22, 36.866110126229536)	(24, 36.866258352553345)	(26, 36.866406578877154)	(28, 36.866999484172396)	(30, 36.86759238946763)	(32, 36.86774061579144)	(34, 36.86774061579144)	(36, 36.86774061579144)	(38, 36.86907465270572)	(40, 36.86981578432477)	(42, 36.87011223697239)	(44, 36.871446273886676)	(46, 36.87203917918191)	(48, 36.87337321609619)	(50, 36.87366966874381)	(52, 36.87381789506762)	(54, 36.87426257403905)	(56, 36.87470725301048)	(58, 36.87544838462952)	(60, 36.87604128992476)	(62, 36.87663419522)	(64, 36.87693064786762)	(66, 36.877227100515235)	(68, 36.87782000581047)	(70, 36.87796823213428)	(72, 36.87870936375333)	(74, 36.88019162699142)	(76, 36.883749058762845)	(78, 36.885231322000934)	(80, 36.88641713259141)	(82, 36.88745471685807)	(84, 36.888047622153316)	(86, 36.88864052744855)	(88, 36.889381659067595)	(90, 36.88997456436284)	(92, 36.88997456436284)	(94, 36.89056746965807)	(96, 36.89130860127712)	(98, 36.891456827600926)	(100, 36.891753280248544)	(102, 36.89204973289616)	(104, 36.89204973289616)	(106, 36.892642638191404)	(108, 36.893680222458066)	(110, 36.894717806724735)	(112, 36.89516248569616)	(114, 36.895903617315206)	(116, 36.89694120158187)	(118, 36.89753410687711)	(120, 36.89797878584854)	(122, 36.89857169114377)	(124, 36.89886814379139)	(126, 36.89886814379139)	(128, 36.89886814379139)	(130, 36.89931282276282)	(132, 36.89975750173425)	(134, 36.89975750173425)	(136, 36.900350407029485)	(138, 36.900350407029485)
WT-mature-herm-2_R1_001_trimmed_2U - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0)	(24, 0.00029647549926474075)	(26, 0.0005929509985294815)	(28, 0.001185901997058963)	(30, 0.0017788529955884446)	(32, 0.0020753284948531853)	(34, 0.0029647549926474074)	(36, 0.0029647549926474074)	(38, 0.0029647549926474074)	(40, 0.0029647549926474074)	(42, 0.0029647549926474074)	(44, 0.0029647549926474074)	(46, 0.0029647549926474074)	(48, 0.00385418149044163)	(50, 0.004447132488971111)	(52, 0.005929509985294816)	(54, 0.006522460983824297)	(56, 0.006522460983824297)	(58, 0.0071154119823537785)	(60, 0.007411887481618519)	(62, 0.008301313979412741)	(64, 0.008301313979412741)	(66, 0.008301313979412741)	(68, 0.008301313979412741)	(70, 0.008597789478677481)	(72, 0.009487215976471704)	(74, 0.010673117973530667)	(76, 0.012748446468383853)	(78, 0.014527299463972299)	(80, 0.016899103458090224)	(82, 0.01956738295147289)	(84, 0.020753284948531854)	(86, 0.02312508894264978)	(88, 0.024903941938238222)	(90, 0.02697927043309141)	(92, 0.028165172430150372)	(94, 0.029647549926474073)	(96, 0.033205255917650965)	(98, 0.035280584412504146)	(100, 0.03765238840662208)	(102, 0.04032066790000474)	(104, 0.04417484939044637)	(106, 0.04625017788529956)	(108, 0.04773255538162326)	(110, 0.05158673687206489)	(112, 0.05544091836250652)	(114, 0.060184526350742375)	(116, 0.06433518334044874)	(118, 0.06848584033015512)	(120, 0.072043546321332)	(122, 0.07589772781177365)	(124, 0.0821237132963332)	(126, 0.08449551729045113)	(128, 0.08953560077795171)	(130, 0.09427920876618756)	(132, 0.1010981452492766)	(134, 0.104062900241924)	(136, 0.10821355723163038)	(138, 0.11206773872207201)
